time,bidprice,askprice
2023-07-17 07:33:59.572102,30310.53,30476.51
2023-07-17 07:44:09.486111,30333.93,30490.98
2023-07-17 07:54:15.985310,0.0000084,30507.08
2023-07-17 08:04:22.184696,30323.03,30482.13
2023-07-17 08:14:37.254018,30310.63,30475.26
2023-07-17 08:24:43.669613,30274.03,30442.90
2023-07-17 08:34:50.781956,30179.72,30360.45
2023-07-17 08:44:57.266008,30245.22,30407.08
2023-07-17 08:55:03.597994,30221.70,30392.18
2023-07-17 09:05:15.253457,30208.62,30378.33
2023-07-17 09:15:21.688463,30264.93,30425.60
2023-07-17 09:25:27.810679,30273.43,30444.44
2023-07-17 09:35:42.358060,30262.83,30430.03
2023-07-17 09:45:49.405142,30213.02,30383.14
2023-07-17 09:55:57.364084,30215.12,30382.48
2023-07-17 05:52:42.775275,30279.17,30442.18
2023-07-17 06:02:49.270437,30269.67,30438.55
2023-07-17 06:13:03.561777,30272.97,30436.04
2023-07-17 06:23:09.739990,30300.00,30462.53
2023-07-17 06:33:16.333574,30294.50,30457.85
2023-07-17 06:43:22.727871,30292.90,30457.36
2023-07-17 06:53:30.608496,30292.90,30460.47
2023-07-17 07:03:40.607177,30298.73,30462.49
2023-07-17 07:13:47.019141,30341.93,30502.63
2023-07-17 07:23:53.230005,30331.00,30503.28
2023-07-17 07:33:59.572102,30310.53,30476.51
2023-07-17 07:44:09.486111,30333.93,30490.98
2023-07-17 07:54:15.985310,0.0000084,30507.08
2023-07-17 08:04:22.184696,30323.03,30482.13
2023-07-17 08:14:37.254018,30310.63,30475.26
2023-07-17 08:24:43.669613,30274.03,30442.90
2023-07-17 08:34:50.781956,30179.72,30360.45
2023-07-17 08:44:57.266008,30245.22,30407.08
2023-07-17 08:55:03.597994,30221.70,30392.18
2023-07-17 09:05:15.253457,30208.62,30378.33
2023-07-17 09:15:21.688463,30264.93,30425.60
2023-07-17 09:25:27.810679,30273.43,30444.44
2023-07-17 09:35:42.358060,30262.83,30430.03
2023-07-17 09:45:49.405142,30213.02,30383.14
2023-07-17 09:55:57.364084,30215.12,30382.48
2023-07-17 10:06:03.626201,30223.62,30384.49
2023-07-17 10:16:11.385996,30251.12,30408.46
2023-07-17 10:26:33.815931,30269.13,30429.54
2023-07-17 10:36:43.899944,30334.80,30488.71
2023-07-17 05:52:42.775275,30279.17,30442.18
2023-07-17 06:02:49.270437,30269.67,30438.55
2023-07-17 06:13:03.561777,30272.97,30436.04
2023-07-17 06:23:09.739990,30300.00,30462.53
2023-07-17 06:33:16.333574,30294.50,30457.85
2023-07-17 06:43:22.727871,30292.90,30457.36
2023-07-17 06:53:30.608496,30292.90,30460.47
2023-07-17 07:03:40.607177,30298.73,30462.49
2023-07-17 07:13:47.019141,30341.93,30502.63
2023-07-17 07:23:53.230005,30331.00,30503.28
2023-07-17 07:33:59.572102,30310.53,30476.51
2023-07-17 07:44:09.486111,30333.93,30490.98
2023-07-17 07:54:15.985310,0.0000084,30507.08
2023-07-17 08:04:22.184696,30323.03,30482.13
2023-07-17 08:14:37.254018,30310.63,30475.26
2023-07-17 08:24:43.669613,30274.03,30442.90
2023-07-17 08:34:50.781956,30179.72,30360.45
2023-07-17 08:44:57.266008,30245.22,30407.08
2023-07-17 08:55:03.597994,30221.70,30392.18
2023-07-17 09:05:15.253457,30208.62,30378.33
2023-07-17 09:15:21.688463,30264.93,30425.60
2023-07-17 09:25:27.810679,30273.43,30444.44
2023-07-17 09:35:42.358060,30262.83,30430.03
2023-07-17 09:45:49.405142,30213.02,30383.14
2023-07-17 09:55:57.364084,30215.12,30382.48
2023-07-17 10:06:03.626201,30223.62,30384.49
2023-07-17 10:16:11.385996,30251.12,30408.46
2023-07-17 10:26:33.815931,30269.13,30429.54
2023-07-17 10:36:43.899944,30334.80,30488.71
2023-07-17 10:46:50.118050,30299.40,30459.61
2023-07-17 10:57:12.193246,30278.27,30446.32
2023-07-17 11:07:22.301397,30295.30,30456.18
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 08:01:12.633643,30096.99,30243.29
2023-07-18 08:11:18.455464,30089.19,30245.85
2023-07-18 08:21:24.800302,30120.09,30279.06
2023-07-18 08:31:33.666518,30127.19,30287.91
2023-07-18 08:41:39.943370,30147.78,30308.55
2023-07-18 08:51:48.763210,30153.78,30310.70
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 08:01:12.633643,30096.99,30243.29
2023-07-18 08:11:18.455464,30089.19,30245.85
2023-07-18 08:21:24.800302,30120.09,30279.06
2023-07-18 08:31:33.666518,30127.19,30287.91
2023-07-18 08:41:39.943370,30147.78,30308.55
2023-07-18 08:51:48.763210,30153.78,30310.70
2023-07-18 09:01:55.048758,30148.88,30300.45
2023-07-18 09:12:01.331776,30149.68,30308.64
2023-07-18 09:22:07.586245,30125.69,30284.45
2023-07-18 09:32:13.717013,30174.98,30332.51
2023-07-18 09:42:19.916202,30175.58,30331.83
2023-07-18 09:52:26.054422,30150.38,30306.19
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 08:01:12.633643,30096.99,30243.29
2023-07-18 08:11:18.455464,30089.19,30245.85
2023-07-18 08:21:24.800302,30120.09,30279.06
2023-07-18 08:31:33.666518,30127.19,30287.91
2023-07-18 08:41:39.943370,30147.78,30308.55
2023-07-18 08:51:48.763210,30153.78,30310.70
2023-07-18 09:01:55.048758,30148.88,30300.45
2023-07-18 09:12:01.331776,30149.68,30308.64
2023-07-18 09:22:07.586245,30125.69,30284.45
2023-07-18 09:32:13.717013,30174.98,30332.51
2023-07-18 09:42:19.916202,30175.58,30331.83
2023-07-18 09:52:26.054422,30150.38,30306.19
2023-07-18 10:02:32.214050,30162.88,30320.20
2023-07-18 10:12:46.489706,0.0000083,30336.10
2023-07-18 10:22:52.774495,30148.38,30311.04
2023-07-18 10:32:56.787296,30171.78,30329.74
2023-07-18 10:43:13.212486,30175.08,30175.08
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 08:01:12.633643,30096.99,30243.29
2023-07-18 08:11:18.455464,30089.19,30245.85
2023-07-18 08:21:24.800302,30120.09,30279.06
2023-07-18 08:31:33.666518,30127.19,30287.91
2023-07-18 08:41:39.943370,30147.78,30308.55
2023-07-18 08:51:48.763210,30153.78,30310.70
2023-07-18 09:01:55.048758,30148.88,30300.45
2023-07-18 09:12:01.331776,30149.68,30308.64
2023-07-18 09:22:07.586245,30125.69,30284.45
2023-07-18 09:32:13.717013,30174.98,30332.51
2023-07-18 09:42:19.916202,30175.58,30331.83
2023-07-18 09:52:26.054422,30150.38,30306.19
2023-07-18 10:02:32.214050,30162.88,30320.20
2023-07-18 10:12:46.489706,0.0000083,30336.10
2023-07-18 10:22:52.774495,30148.38,30311.04
2023-07-18 10:32:56.787296,30171.78,30329.74
2023-07-18 10:43:13.212486,30175.08,30175.08
2023-07-18 10:53:19.514728,30217.28,30370.62
2023-07-18 11:03:33.757636,30214.38,30370.31
2023-07-18 11:13:40.703262,30178.28,30335.60
2023-07-18 11:23:46.841441,30157.58,30313.35
2023-07-18 11:34:00.917281,30131.79,30291.20
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 08:01:12.633643,30096.99,30243.29
2023-07-18 08:11:18.455464,30089.19,30245.85
2023-07-18 08:21:24.800302,30120.09,30279.06
2023-07-18 08:31:33.666518,30127.19,30287.91
2023-07-18 08:41:39.943370,30147.78,30308.55
2023-07-18 08:51:48.763210,30153.78,30310.70
2023-07-18 09:01:55.048758,30148.88,30300.45
2023-07-18 09:12:01.331776,30149.68,30308.64
2023-07-18 09:22:07.586245,30125.69,30284.45
2023-07-18 09:32:13.717013,30174.98,30332.51
2023-07-18 09:42:19.916202,30175.58,30331.83
2023-07-18 09:52:26.054422,30150.38,30306.19
2023-07-18 10:02:32.214050,30162.88,30320.20
2023-07-18 10:12:46.489706,0.0000083,30336.10
2023-07-18 10:22:52.774495,30148.38,30311.04
2023-07-18 10:32:56.787296,30171.78,30329.74
2023-07-18 10:43:13.212486,30175.08,30175.08
2023-07-18 10:53:19.514728,30217.28,30370.62
2023-07-18 11:03:33.757636,30214.38,30370.31
2023-07-18 11:13:40.703262,30178.28,30335.60
2023-07-18 11:23:46.841441,30157.58,30313.35
2023-07-18 11:34:00.917281,30131.79,30291.20
2023-07-18 11:44:10.800206,30119.89,30280.54
2023-07-18 11:54:17.082654,30119.59,30276.75
2023-07-18 12:04:23.611372,30141.89,30295.66
2023-07-18 12:14:33.176246,30145.79,30298.30
2023-07-18 05:49:11.441606,29911.51,30073.99
2023-07-18 05:59:29.626301,29920.41,30081.58
2023-07-18 06:09:36.371868,29956.00,30113.93
2023-07-18 06:19:42.635716,30068.09,30227.06
2023-07-18 06:29:48.939984,30062.60,30223.30
2023-07-18 06:39:55.207494,30019.70,30191.36
2023-07-18 06:50:01.246089,30197.90,30359.53
2023-07-18 07:00:08.889257,30238.98,30405.20
2023-07-18 07:10:23.407575,30176.48,30343.16
2023-07-18 07:20:46.400669,0.0000082,30338.38
2023-07-18 07:30:52.652311,30204.28,30364.83
2023-07-18 07:40:58.915472,30141.99,30303.53
2023-07-18 07:51:05.145411,30123.39,30285.82
2023-07-18 08:01:12.633643,30096.99,30243.29
2023-07-18 08:11:18.455464,30089.19,30245.85
2023-07-18 08:21:24.800302,30120.09,30279.06
2023-07-18 08:31:33.666518,30127.19,30287.91
2023-07-18 08:41:39.943370,30147.78,30308.55
2023-07-18 08:51:48.763210,30153.78,30310.70
2023-07-18 09:01:55.048758,30148.88,30300.45
2023-07-18 09:12:01.331776,30149.68,30308.64
2023-07-18 09:22:07.586245,30125.69,30284.45
2023-07-18 09:32:13.717013,30174.98,30332.51
2023-07-18 09:42:19.916202,30175.58,30331.83
2023-07-18 09:52:26.054422,30150.38,30306.19
2023-07-18 10:02:32.214050,30162.88,30320.20
2023-07-18 10:12:46.489706,0.0000083,30336.10
2023-07-18 10:22:52.774495,30148.38,30311.04
2023-07-18 10:32:56.787296,30171.78,30329.74
2023-07-18 10:43:13.212486,30175.08,30175.08
2023-07-18 10:53:19.514728,30217.28,30370.62
2023-07-18 11:03:33.757636,30214.38,30370.31
2023-07-18 11:13:40.703262,30178.28,30335.60
2023-07-18 11:23:46.841441,30157.58,30313.35
2023-07-18 11:34:00.917281,30131.79,30291.20
2023-07-18 11:44:10.800206,30119.89,30280.54
2023-07-18 11:54:17.082654,30119.59,30276.75
2023-07-18 12:04:23.611372,30141.89,30295.66
2023-07-18 12:14:33.176246,30145.79,30298.30
2023-07-18 12:24:38.917861,30114.09,30280.91
2023-07-18 12:34:45.304254,30124.99,30124.99
2023-07-18 12:44:51.526528,30084.99,30242.35
2023-07-18 12:55:16.733370,30097.99,30252.15
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 23:54:49.276588,31380.25,29996.74
2023-07-20 00:04:55.520991,31379.83,29989.92
2023-07-20 00:15:10.193227,31385.31,29989.21
2023-07-20 00:25:44.760350,31412.24,30013.13
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 23:54:49.276588,31380.25,29996.74
2023-07-20 00:04:55.520991,31379.83,29989.92
2023-07-20 00:15:10.193227,31385.31,29989.21
2023-07-20 00:25:44.760350,31412.24,30013.13
2023-07-20 00:35:55.194504,31450.83,30052.10
2023-07-20 00:46:01.729643,31446.84,30049.08
2023-07-20 00:56:08.446975,31533.28,31533.28
2023-07-20 01:06:14.609389,31479.43,30070.14
2023-07-20 01:16:20.848175,31462.70,31462.70
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 23:54:49.276588,31380.25,29996.74
2023-07-20 00:04:55.520991,31379.83,29989.92
2023-07-20 00:15:10.193227,31385.31,29989.21
2023-07-20 00:25:44.760350,31412.24,30013.13
2023-07-20 00:35:55.194504,31450.83,30052.10
2023-07-20 00:46:01.729643,31446.84,30049.08
2023-07-20 00:56:08.446975,31533.28,31533.28
2023-07-20 01:06:14.609389,31479.43,30070.14
2023-07-20 01:16:20.848175,31462.70,31462.70
2023-07-20 01:26:27.044342,31453.97,30054.13
2023-07-20 01:36:32.355237,31464.59,30063.02
2023-07-20 01:46:39.667824,31443.45,30036.20
2023-07-20 01:56:45.932807,31434.40,30037.26
2023-07-20 02:07:02.827761,31470.80,30070.39
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 23:54:49.276588,31380.25,29996.74
2023-07-20 00:04:55.520991,31379.83,29989.92
2023-07-20 00:15:10.193227,31385.31,29989.21
2023-07-20 00:25:44.760350,31412.24,30013.13
2023-07-20 00:35:55.194504,31450.83,30052.10
2023-07-20 00:46:01.729643,31446.84,30049.08
2023-07-20 00:56:08.446975,31533.28,31533.28
2023-07-20 01:06:14.609389,31479.43,30070.14
2023-07-20 01:16:20.848175,31462.70,31462.70
2023-07-20 01:26:27.044342,31453.97,30054.13
2023-07-20 01:36:32.355237,31464.59,30063.02
2023-07-20 01:46:39.667824,31443.45,30036.20
2023-07-20 01:56:45.932807,31434.40,30037.26
2023-07-20 02:07:02.827761,31470.80,30070.39
2023-07-20 02:17:11.011857,31517.19,30112.79
2023-07-20 02:27:29.895021,31513.72,30116.40
2023-07-20 02:37:36.825648,14.78,30125.69
2023-07-20 02:47:43.123550,31581.03,30175.12
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 23:54:49.276588,31380.25,29996.74
2023-07-20 00:04:55.520991,31379.83,29989.92
2023-07-20 00:15:10.193227,31385.31,29989.21
2023-07-20 00:25:44.760350,31412.24,30013.13
2023-07-20 00:35:55.194504,31450.83,30052.10
2023-07-20 00:46:01.729643,31446.84,30049.08
2023-07-20 00:56:08.446975,31533.28,31533.28
2023-07-20 01:06:14.609389,31479.43,30070.14
2023-07-20 01:16:20.848175,31462.70,31462.70
2023-07-20 01:26:27.044342,31453.97,30054.13
2023-07-20 01:36:32.355237,31464.59,30063.02
2023-07-20 01:46:39.667824,31443.45,30036.20
2023-07-20 01:56:45.932807,31434.40,30037.26
2023-07-20 02:07:02.827761,31470.80,30070.39
2023-07-20 02:17:11.011857,31517.19,30112.79
2023-07-20 02:27:29.895021,31513.72,30116.40
2023-07-20 02:37:36.825648,14.78,30125.69
2023-07-20 02:47:43.123550,31581.03,30175.12
2023-07-20 02:57:49.254633,31572.62,30169.98
2023-07-20 03:07:55.727377,31512.98,31512.98
2023-07-20 03:18:02.765513,31513.82,30109.00
2023-07-20 03:28:12.086409,31591.87,30195.79
2023-07-20 03:38:25.188448,31563.26,30151.95
2023-07-19 20:32:11.622034,31543.80,30141.64
2023-07-19 20:42:18.707312,31538.75,30133.43
2023-07-19 20:52:25.055350,31567.57,30154.90
2023-07-19 21:02:32.876342,31571.89,30163.07
2023-07-19 21:12:40.826672,31506.35,30131.60
2023-07-19 21:22:47.089484,31494.26,30095.87
2023-07-19 21:32:54.286359,31482.38,30081.03
2023-07-19 21:43:05.170788,31470.81,30074.19
2023-07-19 21:53:12.181038,31501.62,30098.54
2023-07-19 22:03:18.692230,31498.47,30101.62
2023-07-19 22:13:24.505111,31447.35,31447.35
2023-07-19 22:23:30.708724,31461.34,30061.48
2023-07-19 22:33:36.974450,31518.56,30113.01
2023-07-19 22:43:51.882094,31573.46,30175.56
2023-07-19 22:53:58.122765,14.78,30156.31
2023-07-19 23:04:05.629473,31554.32,30147.56
2023-07-19 23:14:12.268626,31428.74,30053.82
2023-07-19 23:24:18.383801,31432.93,30034.33
2023-07-19 23:34:32.880948,31411.89,30008.13
2023-07-19 23:44:43.039863,31375.30,29985.66
2023-07-19 23:54:49.276588,31380.25,29996.74
2023-07-20 00:04:55.520991,31379.83,29989.92
2023-07-20 00:15:10.193227,31385.31,29989.21
